income_am,profit_last_am,profit_am,damage_am,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,tenure_mts,tenure_yrs,claims_am,nights_booked,shop_am,outcome_profit,outcome_damage_amount,pos_mean_scores,neg_mean_scores,damage_inc_0.0,damage_inc_1.0,damage_inc_2.0,damage_inc_3.0,damage_inc_4.0,damage_inc_5.0,damage_inc_6.0,damage_inc_7.0,damage_inc_8.0,damage_inc_9.0,damage_inc_10.0,credit_use_ic_0.0,credit_use_ic_1.0,insurance_ic_0.0,insurance_ic_1.0,spa_ic_0.0,spa_ic_1.0,empl_ic_0.0,empl_ic_1.0,married_cd_False,married_cd_True,sport_ic_0.0,sport_ic_1.0,marketing_permit_0.0,marketing_permit_1.0,dining_ic_0.0,dining_ic_1.0,presidential_0.0,presidential_1.0,presidential_Undefined,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,sect_empl_6.0,prev_stay_0.0,prev_stay_1.0,prev_all_in_stay_0.0,prev_all_in_stay_1.0,divorce_0.0,divorce_1.0,fam_adult_size_1.0,fam_adult_size_2.0,fam_adult_size_3.0,fam_adult_size_4.0,children_no_0.0,children_no_1.0,children_no_2.0,children_no_3.0,children_no_4.0,children_no_5.0,children_no_6.0,company_ic_0.0,company_ic_1.0,claims_no_0.0,claims_no_1.0,claims_no_2.0,claims_no_3.0,claims_no_4.0,claims_no_5.0,claims_no_6.0,claims_no_7.0,claims_no_8.0,claims_no_9.0,gender_M,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0.0,retired_1.0,gold_status_0.0,gold_status_1.0,outcome_damage_inc_0,outcome_damage_inc_1
8.250358951477294,6.930494765951626,8.292798858200374,0.0,9.210440366976517,3.0,1.0986122886681098,10.311482790497918,43.0,250.0,21.0,0.0,3.828641396489095,0.0,7.353984779951613,0.0,0.2055944966541757,0.26543785680583926,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
7.326465613840322,5.2574953720277815,8.12533508671429,0.0,8.612685172875459,5.0,2.1972245773362196,10.315000999178496,53.0,350.0,29.0,0.0,4.477336814478207,8.325784414465025,7.682685190957424,0.0,0.6470836120135279,0.416735196361709,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
6.717804695023691,5.3612921657094255,7.478169694159785,0.0,9.305741456739435,4.0,2.302585092994046,10.393508246868931,61.0,326.0,27.0,0.0,3.295836866004329,0.0,7.173820379208951,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
7.029087564149662,4.875197323201151,7.810758116529357,0.0,9.61587214452889,11.0,2.1972245773362196,10.402382285434154,55.0,448.0,37.0,0.0,4.3694478524670215,6.430899969019034,7.136475253109119,6.2433316004413095,0.8094541112576236,0.5611320126105658,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
9.179365567676752,8.856376036730422,9.549451979534325,0.0,9.546884034617925,11.0,2.1972245773362196,10.49044053668967,55.0,384.0,32.0,0.0,4.454347296253507,9.378352032293032,6.825340593726024,6.1661738708997955,0.7268110588389346,0.7949249710758248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
7.293697720601438,6.848005274576363,7.5406215286571525,0.0,7.313886831633462,7.0,1.6094379124341003,10.17888193964875,23.0,316.0,26.0,0.0,0.6931471805599453,0.0,7.608572965846302,0.0,0.6711439847038653,0.6786872238318097,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
8.6164953924901,7.19668657083435,8.755264763314685,0.0,9.61587214452889,13.0,2.3978952727983707,10.259937471158564,32.0,148.0,12.0,0.0,3.871201010907891,0.0,7.291649397162159,7.566062536699374,0.086735671398989,0.38943766403027,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
8.201385955238608,5.69035945432406,7.635303886259415,0.0,8.853808274977197,8.0,2.833213344056216,10.57602377919195,64.0,438.0,37.0,8.88875674784872,4.143134726391533,0.0,7.700091470581074,0.0,0.28639672781354275,0.5463878044411065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
9.923192135810464,3.6888794541139363,10.21181748321106,0.0,9.61587214452889,11.0,2.3978952727983707,10.452533389121816,60.0,487.0,41.0,0.0,3.7376696182833684,0.0,8.026457735302083,0.0,0.2926420574127495,0.1658690920547426,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
7.083387847625295,0.0,8.335191583433202,0.0,7.313886831633462,6.0,1.791759469228055,10.4889381576407,36.0,485.0,40.0,0.0,1.6094379124341003,0.0,7.4349069053469,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,3.0,1.3862943611198906,10.262664364192181,24.0,54.0,5.0,0.0,2.1972245773362196,0.0,7.128247318142855,0.0,0.445741167430966,0.5904887817188451,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,4.0,1.791759469228055,9.999978852724889,22.0,73.0,6.0,0.0,1.6094379124341003,0.0,7.31871857763408,5.5040705786581645,0.7797129322195634,0.7996084464025688,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
7.906547232368036,6.951772164398911,7.6787889981991535,0.0,8.987321812850125,11.0,2.302585092994046,10.413973118489015,32.0,130.0,11.0,0.0,0.6931471805599453,0.0,7.6658612048730985,0.0,0.7444735345526332,0.8289799961064541,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
7.10002716662926,5.214935757608986,7.693025748417888,0.0,7.313886831633462,6.0,1.6094379124341003,10.453947265542192,43.0,211.0,18.0,0.0,4.174387269895637,7.810447605961142,7.68522062977066,5.797029922430225,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
6.452048954437226,5.147494476813453,7.432483807917119,0.0,0.0,6.0,0.6931471805599453,10.292721647533876,50.0,338.0,28.0,0.0,1.3862943611198906,0.0,7.873997405298701,5.889099540429954,0.4542100013603536,0.1530197879045015,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
7.709308333385869,8.287654233013168,8.980675603671708,6.917705609835305,8.517393171418904,5.0,1.3862943611198906,10.210383843911714,27.0,242.0,20.0,0.0,3.6635616461296463,7.3139986003122415,7.462691563672148,0.0,0.3207296469715198,0.0799201013095431,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
7.29776828253138,6.175867270105761,7.526178913346146,0.0,0.0,6.0,2.0794415416798357,10.1756878991372,79.0,671.0,56.0,0.0,3.6635616461296463,0.0,6.762613893312466,0.0,0.7992987841078063,0.7788445213038263,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
5.429345628954441,6.698268054115413,7.390798521735676,0.0,0.0,3.0,1.9459101490553132,10.171451494121806,28.0,67.0,6.0,0.0,4.394449154672439,0.0,6.844879374930466,0.0,0.6060190371491058,0.7060520837287145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
7.370860166536716,5.493061443340548,7.734558844354756,0.0,9.15915233520675,3.0,2.3978952727983707,10.633135404132767,50.0,143.0,12.0,0.0,3.1780538303479458,0.0,7.505673776416813,7.069678531099363,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
7.962415680121064,6.794586580876499,7.662937850461535,0.0,7.824445930877619,5.0,0.6931471805599453,11.355101379776661,58.0,350.0,29.0,0.0,2.995732273553991,0.0,7.281495774507163,0.0,0.8265539562932371,0.46005689729041155,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
10.3977568739864,7.30854279753919,10.30293458831873,0.0,0.0,7.0,1.3862943611198906,10.413522864087675,83.0,384.0,32.0,0.0,3.6375861597263857,0.0,7.858447437573624,0.0,0.1958627865372883,0.4534508780603489,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
7.773594467360194,6.761572768804055,8.994916943677111,0.0,9.472781556562168,9.0,1.6094379124341003,10.255024318618737,37.0,153.0,13.0,0.0,3.332204510175204,0.0,7.107859450363457,0.0,0.4976954441682607,0.4965248032914966,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,1.0,1.6094379124341003,10.373209892223665,32.0,109.0,9.0,0.0,1.6094379124341003,0.0,7.200596520007235,0.0,0.16077480561089824,0.42649909805771435,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
7.149131598557407,6.030685260261263,7.494430215031565,0.0,0.0,5.0,2.1972245773362196,10.117227023775044,31.0,128.0,11.0,0.0,0.6931471805599453,0.0,8.170576069017274,0.0,0.8771823699477667,0.9578506341526026,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.429345628954441,6.728628613084702,7.421177528595393,0.0,0.0,2.0,1.6094379124341003,10.188215265161473,26.0,242.0,20.0,0.0,0.6931471805599453,0.0,7.9999805473253955,0.0,0.26510229889828346,0.43845196661101826,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
5.497168225293202,6.70073110954781,7.393263094763838,0.0,0.0,2.0,1.791759469228055,9.913091288678823,28.0,25.0,2.0,0.0,1.3862943611198906,0.0,7.189213020413946,6.352524861239241,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
5.472270673671475,6.698268054115413,7.390798521735676,0.0,0.0,9.0,0.6931471805599453,10.09999961284942,23.0,1.0,0.0,0.0,1.791759469228055,0.0,6.889774590946187,0.0,0.7081199249267998,0.6440361081144044,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
6.327936783729195,0.0,8.226038429485484,8.131824785007195,8.922791623969637,1.0,2.302585092994046,10.481027453764323,28.0,9.0,1.0,0.0,1.6094379124341003,0.0,8.285273744329919,0.0,0.008105518543738288,0.026844204585518498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
7.5953872788539725,6.073044534100405,7.55171221535131,0.0,9.546884034617925,6.0,2.0794415416798357,10.417807065556374,73.0,353.0,29.0,0.0,3.295836866004329,0.0,7.295660443098887,0.0,0.16311310816125565,0.36426267621251435,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
5.993961427306569,7.162785019158669,7.855544677915663,6.0867747269123065,9.61587214452889,5.0,0.6931471805599453,10.365710994462901,43.0,303.0,25.0,0.0,4.983606621708336,0.0,7.40328044545795,0.0,0.050839282363709846,0.363172653231291,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
6.39024066706535,6.738152494595957,7.430707082545968,0.0,0.0,4.0,1.6094379124341003,10.335107618121144,58.0,611.0,51.0,0.0,0.6931471805599453,0.0,8.272447995544267,0.0,0.8106940529106448,0.5150875805959773,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
6.565264970035361,0.0,7.496097345175956,0.0,8.987321812850125,3.0,1.0986122886681098,10.380839119444403,28.0,175.0,15.0,0.0,3.5263605246161616,0.0,7.2918264944026285,0.0,0.2875566415874265,0.3767775112444343,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
6.093569770045136,4.442651256490317,7.44716835960004,0.0,8.294299608857235,6.0,1.0986122886681098,10.509468798708518,67.0,373.0,31.0,0.0,4.442651256490317,0.0,6.896663997492263,0.0,0.7821146105299348,0.4844644622959787,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
6.037870919922137,0.0,7.970394907191429,6.2285110035911835,8.006700845440367,4.0,2.0794415416798357,10.623666072147104,50.0,350.0,29.0,0.0,2.8903717578961645,0.0,7.579157747619787,6.470567278678025,0.4950804088016695,0.9271356502096472,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
5.700443573390687,2.6390573296152584,7.399398083331354,0.0,0.0,2.0,2.302585092994046,10.522961281909057,28.0,242.0,20.0,0.0,1.3862943611198906,0.0,7.518742929647109,0.0,0.2379056188929462,0.5574657221145544,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
9.357380114625498,7.753623546559746,9.126306376366173,0.0,8.294299608857235,9.0,1.9459101490553132,10.78396456087112,51.0,295.0,25.0,0.0,3.258096538021482,8.022060567716842,7.478983382245726,0.0,0.9076511644627946,0.1368410448189192,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
7.636752112435779,6.3578422665081,8.80537513890967,6.7464121285733745,9.392745258631441,9.0,2.1972245773362196,10.420166014977355,39.0,287.0,24.0,0.0,4.343805421853684,7.690984148782666,7.586524591596127,7.213805126292096,0.030253240593335,0.4493873572353387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
8.12533508671429,5.805134968916488,8.521384396034705,5.627621113690637,8.294299608857235,4.0,1.791759469228055,10.457372665762566,36.0,305.0,25.0,0.0,3.4011973816621555,0.0,7.33748363922598,0.0,0.6015280317849798,0.9319124249441981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.429345628954441,0.0,7.390798521735676,0.0,0.0,6.0,2.0794415416798357,10.33390540199987,34.0,271.0,23.0,0.0,1.6094379124341003,0.0,7.2932761497678955,0.0,0.4976954441682607,0.6973014860676064,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
5.720311776607412,0.0,9.591649390206587,0.0,7.313886831633462,9.0,0.6931471805599453,10.494103544448407,47.0,26.0,2.0,0.0,3.8918202981106265,0.0,7.928816752631688,0.0,0.1491153137620713,0.44971275280751316,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
9.037057839832897,8.748304912379623,9.44137272471063,0.0,7.824445930877619,8.0,0.6931471805599453,10.610562292793487,63.0,350.0,29.0,0.0,4.0943445622221,0.0,7.471300479511222,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
5.521460917862246,2.1972245773362196,7.409136443920128,0.0,6.621405651764134,4.0,2.0794415416798357,10.520401427096484,23.0,120.0,10.0,0.0,1.3862943611198906,0.0,7.267364912503848,0.0,0.5275664854693497,0.5070745405754284,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
5.978885764901122,0.0,7.506591780070841,0.0,0.0,8.0,1.0986122886681098,10.21008950984042,22.0,292.0,24.0,0.0,1.6094379124341003,0.0,7.483289409437337,5.888767148869639,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
5.438079308923196,0.6931471805599453,7.393263094763838,0.0,0.0,2.0,1.9459101490553132,10.373209892223665,56.0,242.0,20.0,0.0,1.6094379124341003,0.0,7.5479498945893475,0.0,0.1345195817846406,0.8938267225990671,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
7.709756864454165,5.703782474656201,7.968319500012717,0.0,8.160803920954665,12.0,2.3978952727983707,10.389087671750044,41.0,366.0,31.0,0.0,1.6094379124341003,8.422264290371878,7.888398264647178,0.0,0.6739015708167148,0.5415351495523663,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
5.641907070938114,3.1354942159291497,7.3914152346753585,0.0,0.0,11.0,2.302585092994046,10.528891081009554,22.0,2.0,0.0,0.0,1.6094379124341003,0.0,7.0869302237141305,0.0,0.4976954441682607,0.4965248032914966,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
