income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount
4564.0,43.0,7992.0,4992.0,2.0,15000.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,True,14.0,1.0,28183.0,44.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,372.0,31.0,0.0,0.0,0.0,75.0,V,2460.925747527641,1.0,0.0,0.0,,,,,,,0.9073216156197428,0.533666074019224,,,1606.11,1,1280.48
1012.0,0.0,2542.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,True,9.0,0.0,29201.0,42.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,539.0,45.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,1.0,0.0443894935250081,0.29838520989723105,,,0.4623679445007873,0.13434372893902505,,,,,3021.59,0,0.0
232.0,0.0,2048.0,133.0,1.0,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,True,8.0,1.0,29060.0,60.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,249.0,21.0,0.0,0.0,0.0,159.0,V,0.0,0.0,0.0,0.0,0.5572652648772053,0.9751905168499724,,,,,0.5441243633641873,0.24952868197764136,0.2556210921963401,2.51151575165881,873.87,0,0.0
4793.0,1919.0,2371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,6.0,0.0,41112.0,50.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,0.8130237500583269,0.6203700379750426,,,,,,,2260.23,1,788.05
59605.0,0.0,21163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,True,0.0,0.0,,57.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,4799.26,0,0.0
9745.0,2168.0,8205.0,0.0,0.0,10000.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,True,2.0,1.0,31631.0,60.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,486.0,41.0,0.0,3.0,281.0,96.0,M,4228.312060684193,1.0,1.0,0.0,,,,,,,,,0.0429931668278271,2.858178931584169,1032.82,0,0.0
281.0,19.0,1819.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,35309.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,150.0,13.0,0.0,0.0,0.0,27.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1495.35,0,0.0
235.0,0.0,2406.0,530.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,7.0,0.0,18332.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,215.0,18.0,0.0,0.0,0.0,1.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,3217.79,1,650.12
31387.0,13100.0,6860.0,194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,9.0,0.0,43240.0,53.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,350.0,29.0,0.0,0.0,0.0,45.0,V,0.0,0.0,0.0,0.0,0.5373793829240139,0.83528557770077,,,,,,,,,1368.34,0,0.0
2073.0,122.0,2700.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,0.0,0.0,43610.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,33.0,M,5221.273368947986,1.0,0.0,0.0,,,,,,,0.9669590545385224,0.6622013275403826,,,1867.62,0,0.0
3860.0,41.0,6785.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,True,3.0,0.0,28258.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,55.0,5.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,1.0,,,,,0.8217832514949809,0.9632530167534152,,,,,2520.22,0,0.0
1500.0,72.0,2829.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,7.0,1.0,30455.0,51.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,261.0,22.0,0.0,0.0,0.0,62.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,707.38,0,0.0
319.0,39.0,1640.0,1310.0,3.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,True,5.0,1.0,32193.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,98.0,8.0,0.0,0.0,0.0,171.0,V,0.0,0.0,0.0,0.0,,,,,0.5666132203180089,0.7935305849843582,,,0.2775318442645346,4.802951075338432,986.56,0,0.0
539.0,839.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,5.0,0.0,21724.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,427.0,36.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.1813573024288439,3.00741578644741,1399.08,1,400.61
961.0,216.0,4906.0,0.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,16.0,1.0,104984.0,56.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,172.0,14.0,0.0,0.0,0.0,25.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,5.27405078836777,1382.72,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,4.0,0.0,17857.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,116.0,10.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,0.47653359447075,0.7526022694398968,,,1270.63,0,0.0
227.0,0.0,1620.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,3.0,0.0,25671.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,384.0,32.0,0.0,0.0,0.0,92.0,V,0.0,0.0,1.0,0.0,,,,,,,,,,,913.22,0,0.0
227.0,0.0,1620.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,5.0,0.0,42008.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,0.113968714436136,0.006705484822825071,,,1877.39,0,0.0
535.0,124.0,1654.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,1.0,0.0,33447.0,16.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,214.0,18.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,0.3701139299156607,0.0729933749713515,,,,,,,1918.72,0,0.0
6955.0,0.0,8674.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,3.0,0.0,43537.0,51.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,304.0,25.0,0.0,0.0,0.0,39.0,V,5531.525779068968,1.0,0.0,1.0,0.9047458776523202,0.8497933237213305,,,,,,,,,855.79,1,419.83
460.0,95.0,1673.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,True,6.0,0.0,37546.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,226.0,19.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,2324.87,0,0.0
1388.0,25.0,3909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,4.0,0.0,33181.0,55.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,257.0,21.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,0.3414826614937577,0.18063151342147515,,,,,,,,,2652.83,1,491.17
285.0,0.0,1649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,2.0,1.0,39183.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,,,0.0,0.0,0.0,1.0,M,0.0,0.0,0.0,0.0,,,,,,,,0.6151081212574461,,,2289.35,0,0.0
250.0,0.0,2162.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,True,6.0,0.0,27572.0,54.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,121.0,10.0,0.0,0.0,0.0,31.0,V,0.0,0.0,0.0,0.0,0.21504022598017392,0.6649796466044661,,,,,,,0.5491076374572739,4.68279608532788,1484.69,0,0.0
229.0,0.0,1838.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,5.0,0.0,29767.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,329.0,27.0,0.0,0.0,0.0,49.0,V,0.0,0.0,0.0,0.0,0.4796855662525499,0.4327867821133921,0.5617387175865601,0.6364720734116172,,,0.39854141186291614,0.9490330528739072,,,999.54,0,0.0
227.0,0.0,1685.0,0.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,1.0,31374.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,245.0,20.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,0.30730863210939585,0.05684239875695923,,,,,,,2199.85,0,0.0
505.0,80.0,3086.0,564.0,2.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,3.0,1.0,37071.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,500.0,42.0,0.0,0.0,0.0,63.0,V,0.0,0.0,0.0,0.0,0.6851463936227711,0.20469710096896399,,,,,,,,,1319.14,1,1757.77
3103.0,1905.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,6.0,0.0,23414.0,54.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,408.0,34.0,0.0,0.0,0.0,3.0,M,12098.364339425816,1.0,0.0,0.0,,,,,,,,,0.235265069423383,2.06269317307052,6557.91,0,0.0
228.0,0.0,1696.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,6.0,0.0,29489.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,35.0,V,0.0,0.0,1.0,0.0,0.8780966916407175,0.7215555718739546,,,0.7623364695832454,0.5892477946288016,0.919021573986733,0.5846095919410839,0.6074230200387017,6.63329943971574,1008.71,0,0.0
288.0,0.0,1685.0,0.0,0.0,8000.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,True,29.0,0.0,34168.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,599.0,50.0,0.0,2.0,794.0,1.0,M,0.0,0.0,0.0,0.0,,,,,,,0.1639809789335396,0.12780332285673546,,,2722.81,1,775.56
619.0,164.0,3885.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,9.0,0.0,36431.0,58.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,64.0,M,0.0,0.0,1.0,0.0,0.572094383291556,0.7594720009755547,,,,,0.7456213526896267,0.35896057863115793,,,1123.87,0,0.0
7296.0,2894.0,2831.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,True,6.0,0.0,33319.0,31.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,254.0,21.0,0.0,0.0,0.0,17.0,V,0.0,0.0,0.0,0.0,,,,,0.7984723391776917,0.5384180077092381,,,,,731.99,0,0.0
981.0,211.0,3174.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,True,21.0,0.0,34464.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,176.0,15.0,0.0,0.0,0.0,28.0,M,316.1507620406908,1.0,0.0,0.0,,,,,,,,,,,1036.64,1,867.47
337.0,22.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,7.0,0.0,48225.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,390.0,33.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,,,0.6222670797252935,0.32772094282246833,,,,,0.5542591466223292,0.583645079237291,1940.12,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,2.0,0.0,34429.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,27.0,2.0,0.0,0.0,0.0,18.0,V,0.0,0.0,0.0,0.0,,,0.9068442865861804,0.6996647984380369,0.6681888699858163,0.6206023476207477,,,,,1830.31,0,0.0
991.0,890.0,1780.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,9.0,0.0,28925.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,548.0,46.0,0.0,0.0,0.0,40.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,949.78,0,0.0
15313.0,347.0,18439.0,660.0,1.0,15000.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,True,6.0,1.0,36016.0,31.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,318.0,27.0,0.0,0.0,0.0,114.0,V,0.0,0.0,0.0,0.0,0.2675460202568185,0.6079335037357194,0.4467018296359889,0.2462909901294451,,,,,,,1378.62,0,0.0
227.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,9.0,1.0,27772.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,0.8443726441329027,,0.22569859861678745,,11.239873614294,1492.66,1,270.9
231.0,1.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,7.0,0.0,30390.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,115.0,10.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,,,,,,,,,0.5964532267832496,3.74194495339294,1400.22,0,0.0
270.0,1.0,1703.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True,0.0,1.0,26226.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,419.0,35.0,0.0,0.0,0.0,43.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,781.64,0,0.0
1208.0,0.0,2573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,5.0,1.0,29955.0,39.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,312.0,26.0,0.0,0.0,0.0,14.0,M,4823.527612615208,1.0,0.0,0.0,,,,,,,,,0.8083439292233621,8.43551796175622,902.46,1,265.25
227.0,926.0,1852.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,False,6.0,0.0,35468.0,64.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,295.0,25.0,0.0,0.0,0.0,4.0,V,0.0,0.0,1.0,0.0,,,,,,,0.6434048210336034,0.5214114479855293,,,1673.65,0,0.0
366.0,27.0,2400.0,997.0,6.0,13000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,8.0,1.0,32778.0,31.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,249.0,21.0,0.0,0.0,0.0,160.0,V,0.0,0.0,0.0,0.0,0.32373064059764745,0.5175570163917461,,,,,0.18236163252459087,0.7069585120560813,,,1575.73,0,0.0
5053.0,42.0,12139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,False,1.0,0.0,44475.0,73.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,269.0,22.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,3740.37,0,0.0
615.0,2604.5,5209.0,0.0,1.0,8000.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,True,6.0,1.0,32726.0,38.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,258.0,22.0,0.0,2.0,429.0,108.0,V,622.8853311160159,1.0,0.0,0.0,0.6917937201828285,0.5795972789985925,,,,,,,,,1179.67,0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,1.0,39447.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,1.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1660.81,0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,5.0,0.0,33165.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,,,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1961.02,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,True,4.0,0.0,46059.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,587.0,49.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,0.4005702769774843,0.03999780006787928,,,0.3021617988405648,0.8062947448108181,,,0.5396824465547686,6.205858806951151,2160.53,0,0.0
521.0,118.0,1737.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,8.0,0.0,29875.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,193.0,16.0,0.0,0.0,0.0,50.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,980.8,0,0.0
3477.0,290.0,9058.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,4.0,1.0,33181.0,27.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,366.0,31.0,0.0,1.0,0.0,37.0,V,2143.112906939129,1.0,0.0,0.0,0.2786974152216119,0.019283442380632704,,,,,,,0.3663473050007205,5.58849489440294,1829.59,0,0.0
5299.0,4260.0,8520.0,15.0,1.0,15000.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,True,8.0,1.0,34972.0,58.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,319.0,27.0,0.0,3.0,0.0,127.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1563.13,1,931.25
455.0,0.0,1812.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,6.0,0.0,27772.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,180.0,15.0,0.0,1.0,3796.0,143.0,M,0.0,0.0,0.0,0.0,,,,,0.025468585881737584,0.29124623856396425,,,0.005126526065632359,4.42815541466741,1846.78,0,0.0
2283.0,2238.0,2238.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,8.0,0.0,31371.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,306.0,26.0,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,0.4693505383705831,0.41550048819493,0.16655075508628314,0.07471980162306513,,,0.6649790328794937,4.04273914449687,2770.27,1,817.14
606.0,0.0,3196.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,False,4.0,0.0,,38.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,518.0,43.0,0.0,1.0,1530.0,68.0,V,1821.4083702386454,1.0,0.0,0.0,,,0.018169478628600917,0.21403562370643733,,,,,0.8194601040704358,5.82616545273458,1984.95,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,1.0,0.0,31731.0,24.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,242.0,20.0,0.0,0.0,0.0,101.0,V,0.0,0.0,0.0,0.0,,,0.20738256647449646,0.05057943710457896,0.2695505009341029,0.0040116789672216815,,,,,879.95,0,0.0
267.0,0.0,4419.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,6.0,0.0,28217.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,178.0,15.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,0.8625536799079337,0.8708496008393212,,,2207.8,1,537.98
228.0,0.0,2482.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,False,3.0,0.0,37470.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,191.0,16.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,0.5674144727539706,0.4804059491910406,,,,,2037.9,0,0.0
227.0,0.0,1679.0,814.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,False,8.0,1.0,29892.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,248.0,21.0,0.0,0.0,0.0,10.0,M,0.0,0.0,0.0,0.0,,,0.08172536629040789,0.2435333121509041,,,,,0.18791165546817995,4.9228979172291405,1997.68,0,0.0
2459.0,394.0,2689.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,7.0,1.0,39553.0,47.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,372.0,31.0,0.0,1.0,2617.0,108.0,M,4390.7295656072465,1.0,0.0,0.0,0.2668534018747453,0.12403508659158903,,,,,,,,,1275.22,0,0.0
2626.0,613.0,3289.0,239.0,3.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,9.0,1.0,28985.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,251.0,21.0,0.0,0.0,0.0,147.0,M,4207.0946596015065,1.0,0.0,0.0,,,,,,,,,,,1797.56,0,0.0
366.0,0.0,1739.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,False,8.0,1.0,36143.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,347.0,29.0,0.0,0.0,0.0,74.0,V,0.0,0.0,0.0,0.0,,,0.6927673621312225,0.7080921982257647,0.037710100754013993,0.9278278354598748,,,,,1093.25,1,676.48
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,4.0,0.0,36187.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,209.0,17.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,0.5203053930149117,0.8028117758402474,,,0.8499769618385801,0.36540035691024303,,,0.6853536721252796,5.67253053784683,1714.14,0,0.0
965.0,0.0,3420.0,299.0,2.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,True,10.0,1.0,37560.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,240.0,20.0,0.0,0.0,0.0,78.0,M,3252.581867555062,1.0,0.0,0.0,,,0.4239791207186483,0.5299047303498979,0.7754248393940675,0.23247356248656303,,,,,1118.76,0,0.0
2758.0,3607.0,7214.0,48.0,1.0,12000.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,True,9.0,1.0,40126.0,53.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,324.0,27.0,0.0,1.0,0.0,126.0,M,2075.1073190935927,1.0,0.0,0.0,,,,,0.5956292152420184,0.7441356127379062,,,,,2485.33,1,1128.23
227.0,0.0,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,8.0,0.0,28717.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,94.0,8.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1585.74,0,0.0
18315.0,7585.0,5357.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,True,12.0,0.0,46690.0,51.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,350.0,29.0,0.0,0.0,0.0,72.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1121.67,1,800.45
544.0,133.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,4.0,0.0,26509.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,223.0,19.0,0.0,0.0,0.0,2.0,V,0.0,0.0,1.0,0.0,,,0.8100782942711487,0.838582399492133,,,0.27868783427737603,0.4588691254451242,0.04001226861234375,6.66298249746228,2200.8,0,0.0
68744.0,37055.5,74111.0,2125.0,3.0,15000.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,8.0,1.0,28213.0,45.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,3.0,2.0,607.0,51.0,0.0,0.0,0.0,60.0,M,0.0,0.0,0.0,0.0,,,,,0.3898844306237317,0.7702603167498518,0.5382494834263425,0.7586296105405098,,,2833.16,0,0.0
