income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg
3211.0,3115.0,3115.0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,True,12.0,0.0,27951.0,58.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,473.0,39.0,0.0,0.0,0.0,34.0,V,6275.166296603781,1.0,1.0,0.0,,,0.6198375369407916,0.7364513305001019,0.7971121513320616,0.4732004120329774,,,,
4014.0,3158.0,3158.0,42.0,1.0,15000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,6.0,1.0,21641.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,469.0,39.0,0.0,0.0,0.0,68.0,V,1567.619335825551,1.0,0.0,0.0,0.715451495206801,0.8885569547760439,,,,,0.4583816060323747,0.9421292562228395,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,20222.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,77.0,6.0,0.0,0.0,0.0,40.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,5.0,0.0,35859.0,58.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,237.0,20.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
2935.0,981.0,2019.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,7.0,1.0,32858.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,295.0,25.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,0.03233874244085078,0.10045410151113086,,,0.1754811094149031,0.252780503405765,0.11864176623210282,0.6426157429132342,,
1650.0,552.0,1807.0,0.0,0.0,5000.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,True,7.0,1.0,31897.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,162.0,14.0,0.0,0.0,0.0,43.0,V,0.0,1.0,0.0,0.0,,,,,,,,,,
2113.0,2259.5,4519.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,True,9.0,0.0,31177.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,242.0,20.0,0.0,0.0,0.0,1.0,M,0.0,0.0,1.0,0.0,0.3645368375700491,0.8067838961539954,,,0.9626362414415487,0.47741616959416877,,,,
556.0,110.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,1.0,0.0,25482.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,264.0,22.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,0.03433717870658546,0.4479005340075694,,,,
234.0,1011.0,2022.0,0.0,2.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,5.0,1.0,33548.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,523.0,44.0,0.0,0.0,0.0,134.0,M,0.0,0.0,0.0,0.0,0.7605752201363764,0.48074538517932014,,,,,,,0.8021129000825342,5.76095290335124
4528.0,796.0,6679.0,0.0,0.0,3500.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,True,2.0,1.0,33060.0,24.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,334.0,28.0,0.0,1.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
453.0,0.0,1859.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,1.0,0.0,39695.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,396.0,33.0,0.0,2.0,0.0,4.0,M,0.0,0.0,0.0,0.0,0.7733066518777162,0.7964602003653279,,,,,0.5614969921151003,0.9087786885316298,,
16552.0,127.0,41127.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,False,6.0,1.0,32640.0,72.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,47.0,V,0.0,0.0,1.0,0.0,,,,,,,,,,
230.0,1.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,False,8.0,0.0,31652.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,163.0,14.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,,,,,0.09570236769511256,0.24092397175045288,,
227.0,0.0,1620.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,True,7.0,0.0,31362.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,0.8901595320623348,0.6570680349467709,,,,
601.0,1007.0,2014.0,184.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,3.0,1.0,23881.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,269.0,22.0,0.0,0.0,0.0,26.0,V,1847.742631024109,1.0,0.0,0.0,,,,,0.7582864347484987,0.39507847497476895,,,,
1259.0,0.0,2457.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,2.0,0.0,31520.0,41.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,399.0,33.0,0.0,0.0,0.0,4.0,V,4533.695346387306,1.0,0.0,0.0,,,,,,,0.5785613064317645,0.25937616692552834,,
2359.0,687.0,2006.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,8.0,0.0,25926.0,66.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,575.0,48.0,0.0,0.0,0.0,13.0,M,0.0,0.0,1.0,0.0,,,0.8596308974648625,0.3310447958727469,,,,,0.11686229064700311,1.96707020076122
622.0,86.0,1766.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,8.0,0.0,46844.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,230.0,19.0,0.0,0.0,0.0,2.0,M,159.44017722627984,1.0,0.0,0.0,,,0.4838999779569744,0.052847803359717185,0.5323673435780587,0.26618835123528434,,,,
9722.0,3609.0,6246.0,0.0,0.0,8000.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,9.0,0.0,26964.0,64.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,333.0,28.0,0.0,0.0,0.0,39.0,M,0.0,0.0,1.0,0.0,,,,,0.04419107726743475,0.1584703932134636,,,,
227.0,0.0,1675.0,1802.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,7.0,1.0,37646.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,233.0,19.0,0.0,1.0,0.0,10.0,M,0.0,0.0,0.0,0.0,,,,,0.47139080305384,0.9478969669310263,,,,
964.0,93.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,4.0,0.0,46036.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,205.0,17.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,0.6069286084029589,0.1630126972154166,,,0.020657383736193753,0.009848771169187984,,,0.3221025046604911,5.98571248117737
233.0,1.0,2088.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,6.0,0.0,16799.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0,0.0,0.0,15.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,2.50445779483409
836.0,810.5,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,9.0,0.0,41596.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,M,0.0,1.0,0.0,0.0,,,0.4124960494576074,0.2614278570610115,,,0.8106207600592757,0.8352933794933061,,
227.0,0.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,8.0,0.0,27488.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,V,0.0,1.0,0.0,0.0,0.638539564298374,0.9044805612542086,,,0.9221751643529338,0.35422542808163826,0.75094498447726,0.15452595884278494,,
227.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,5.0,0.0,,54.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,94.0,8.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,3.7082555184128703
13853.0,2386.0,7623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,True,8.0,1.0,53732.0,55.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,375.0,31.0,0.0,0.0,0.0,4.0,V,1389.1733579691056,1.0,0.0,0.0,,,,,,,0.014701226007424458,0.8474847636496367,,
725.0,1087.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,True,11.0,1.0,43039.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,410.0,34.0,0.0,0.0,0.0,1.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
2046.0,756.0,1674.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,True,0.0,0.0,32322.0,40.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,3.0,4.0,404.0,34.0,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,,,,,,,0.8231842946294718,3.6000826457390804
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,5.0,0.0,34577.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,,,,,,0.8984907442752136,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,2.0,0.0,41693.0,62.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,170.0,14.0,0.0,0.0,0.0,4.0,V,0.0,0.0,1.0,0.0,,,0.8445307437468446,0.655771629721685,0.2929018994951427,0.17603562376998014,,,,
3725.0,41.0,4455.0,41.0,1.0,3500.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,True,2.0,1.0,33332.0,55.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,563.0,47.0,0.0,0.0,0.0,38.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
2301.0,96.0,5045.0,366.0,1.0,15000.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,True,11.0,1.0,37433.0,46.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,293.0,24.0,0.0,1.0,0.0,65.0,M,4498.751158381897,1.0,0.0,0.0,0.15654343039937627,0.10247574865304583,,,,,0.17903256132546946,0.19469436576619728,0.3528473060745392,2.3237121726700303
7437.0,364.0,9443.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,8.0,0.0,30205.0,59.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,384.0,32.0,0.0,0.0,0.0,47.0,M,5971.577965646757,1.0,1.0,0.0,0.06026633807073115,0.15269088937441405,,,,,,,0.38872381401837863,3.71592025728202
2280.0,1949.0,1949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False,9.0,0.0,27725.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,242.0,20.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,0.5154147632829611,0.9234939979653015,,,,,,
19858.0,378.0,26884.0,0.0,0.0,13000.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,True,12.0,1.0,35812.0,61.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,187.0,16.0,0.0,2.0,0.0,153.0,M,0.0,0.0,1.0,1.0,0.3606576063942439,0.9423138209842455,,,,,,,0.48357062094530945,1.65011877203801
252.0,10.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,True,7.0,0.0,29441.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,73.0,6.0,0.0,0.0,0.0,12.0,M,0.0,0.0,0.0,0.0,,,0.21186952218571675,0.39147205514185257,,,0.9219742623657391,0.9257272735668044,,
25432.0,5395.0,29577.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,6.0,1.0,32519.0,72.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,386.0,32.0,0.0,0.0,0.0,16.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
472.0,102.0,1662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,6.0,0.0,29786.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,242.0,20.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
265.0,0.0,1641.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,False,6.0,0.0,30320.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,202.0,17.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,0.9766619711464456,0.6134900046900633,0.5432351831041576,0.030547218854561412,,,0.7413025101526314,0.940746950516854,0.3207081886651277,6.991301387336531
227.0,0.0,1656.0,619.0,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,4.0,1.0,33238.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,384.0,32.0,0.0,0.0,0.0,45.0,V,0.0,0.0,0.0,0.0,,,0.932458212134125,0.4158255596803468,,,0.10685513424140576,0.10890123226781855,0.37039463711154197,10.688072907415199
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,5.0,0.0,37632.0,61.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,4.0,V,0.0,,0.0,0.0,,,,,,,,,,
707.0,163.0,4296.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,6.0,0.0,33137.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,255.0,21.0,0.0,0.0,0.0,28.0,V,0.0,0.0,0.0,0.0,,,,,0.34335773638747397,0.1295424761142119,0.11792830150362248,0.6181179286957175,,
853.0,971.5,1943.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,True,3.0,1.0,31676.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,130.0,11.0,0.0,0.0,0.0,17.0,M,1061.9871150553479,1.0,0.0,0.0,,,,,0.7863712383606635,0.7654649160334903,0.2239576252069662,0.5500041565430431,,
2070.0,17.0,3046.0,0.0,0.0,2500.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,False,7.0,0.0,31981.0,46.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,325.0,27.0,0.0,5.0,1682.0,157.0,V,0.0,0.0,0.0,0.0,,,,,0.04349598880376633,0.026735371667277803,0.3743358434386692,0.8618110702573729,,
422.0,32.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,False,5.0,0.0,32937.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,255.0,21.0,0.0,0.0,0.0,30.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
231.0,0.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,9.0,0.0,32339.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,7.0844625704478394
238.0,821.5,1643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,6.0,0.0,,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,224.0,19.0,0.0,0.0,0.0,2.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
11586.0,843.0,17769.0,1933.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6.0,1.0,33064.0,53.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,671.0,56.0,0.0,0.0,0.0,90.0,M,2380.9162590589517,1.0,0.0,1.0,,,,,0.4667563060838918,0.40973552692816895,,,,
958.0,0.0,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,6.0,0.0,33065.0,62.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,350.0,29.0,0.0,0.0,0.0,29.0,M,3612.0908087321377,1.0,1.0,0.0,,,,,0.3402049729769443,0.3161764094582934,,,0.6691105549845258,3.28447102967077
3392.0,2447.0,2447.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,8.0,0.0,47363.0,66.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,16.0,M,0.0,0.0,1.0,0.0,0.9947759253544588,0.7241865354024969,,,,,,,,
823.0,204.0,1789.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,7.0,0.0,26338.0,62.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,413.0,34.0,0.0,0.0,0.0,26.0,M,0.0,0.0,1.0,0.0,,,,,,,,,,
4783.0,826.0,3863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,8.0,0.0,31264.0,76.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,539.0,45.0,0.0,0.0,0.0,25.0,V,0.0,0.0,0.0,0.0,,,,,,,0.3183563599201868,0.03337309243974688,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,1.0,0.0,29063.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,133.0,11.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
227.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,8.0,0.0,39153.0,54.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,305.0,25.0,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
245.0,810.5,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,0.0,0.0,43647.0,54.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,0.42177023962595,0.549995161965203,,,,
243.0,825.5,1651.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,8.0,0.0,49524.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,242.0,20.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,
1119.0,3.0,22739.0,1221.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.0,0.0,36233.0,40.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,551.0,46.0,0.0,0.0,0.0,21.0,M,0.0,0.0,0.0,0.0,,,,,,,0.5887872354390116,0.15176243431072353,0.7282357409056716,5.3137003004706305
4315.0,1045.0,3671.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,9.0,1.0,54579.0,50.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,399.0,33.0,0.0,0.0,0.0,83.0,V,0.0,0.0,0.0,0.0,,,,,,,0.8702857434741242,0.6398699645769805,,
239.0,5.0,5476.0,595.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,6.0,0.0,30430.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,131.0,11.0,0.0,1.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,0.29672060141116774,0.6348331820791104,0.4615461910208955,0.6407898502578904,,,,
332.0,1.0,1634.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,True,0.0,0.0,35291.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,264.0,22.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,0.40808165403068103,0.7330971357000235,,,0.8268972604747636,6.16601864906814
813.0,2386.5,4773.0,514.0,2.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,7.0,1.0,33592.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,518.0,43.0,0.0,0.0,0.0,120.0,V,1274.8705496526231,1.0,0.0,0.0,0.20703593343765442,0.020645376659423172,,,,,,,,
227.0,0.0,2183.0,1967.0,4.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,True,5.0,1.0,32328.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,326.0,27.0,0.0,0.0,0.0,240.0,M,0.0,0.0,0.0,0.0,,,0.0706429726781354,0.4756876381275229,,,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,9.0,0.0,33628.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,473.0,39.0,0.0,0.0,0.0,2.0,V,0.0,0.0,0.0,0.0,,,,,,,0.6167895554998873,0.6480818435299295,0.23886144346696273,0.846195631469649
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,4.0,1.0,24959.0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,,0.0,1.0,2472.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,
3709.0,1438.0,3100.0,155.0,3.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,9.0,1.0,27693.0,38.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,287.0,24.0,0.0,0.0,0.0,66.0,V,0.0,0.0,0.0,0.0,0.7424592090580866,0.8781781762552335,,,0.9496569775070649,0.4232399159322248,,,,
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,False,1.0,0.0,37198.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,0.3672901940165035,,,,,,,,
5886.0,122.0,14047.0,0.0,0.0,6000.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,False,7.0,0.0,45054.0,75.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,64.0,V,0.0,0.0,0.0,0.0,0.3900544371722659,0.2792139393585338,,,,,,,,
10215.0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,4.0,0.0,49709.0,63.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,286.0,24.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,0.3614188417877922,0.37620727840250834,,,,,,,,
1027.0,0.0,2330.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,9.0,1.0,38755.0,34.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,185.0,15.0,1.0,0.0,0.0,4.0,V,3706.0297766293806,1.0,0.0,0.0,,,0.5837642630900097,0.23358409447694828,,,,,,
810.0,191.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,True,2.0,0.0,26338.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,242.0,20.0,0.0,0.0,0.0,10.0,M,0.0,0.0,0.0,0.0,0.25524701180690607,0.38656237034860336,,,,,,,0.18483822886376144,4.394617873013391
268.0,0.0,2133.0,1769.0,2.0,5500.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,True,0.0,1.0,,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,422.0,35.0,0.0,0.0,0.0,28.0,V,0.0,0.0,0.0,0.0,0.10848168726070717,0.13135607502218088,,,,,,,,
715.0,118.0,2090.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,False,1.0,0.0,28003.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,324.0,27.0,0.0,0.0,0.0,25.0,V,1019.2685433818103,1.0,0.0,0.0,0.3140327480592986,0.4862441963643078,0.6552498251286668,0.49238212720765434,,,,,,
